,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,filename,datetime,burst,burst_type,initial_mse,link,split,spectrogram_f,spectrogram_t
1287,1287,8689,1350,FITfiles/2024-10-26/Beelink1_20241026_081500_59.fit,2024-10-26 08:15:00,0,0,37057.65234375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/26/USA-BOSTON_20241026_121500_63.fit.gz,train,190.0,3589.0
1288,1288,2818,7664,FITfiles/2024-06-04/UMICH_20240604_193000_59.fit,2024-06-04 19:30:00,0,0,10644.0283203125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/04/USA-BOSTON_20240604_233000_63.fit.gz,test,190.0,3600.0
1289,1289,619,5528,FITfiles/2024-04-09/Beelink1_20240409_153000_59.fit,2024-04-09 15:30:00,0,0,21389.189453125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/09/MEXICO-LANCE-B_20240409_193000_62.fit.gz,train,190.0,3600.0
1290,1290,5482,2614,FITfiles/2024-07-27/Beelink1_20240727_104500_59.fit,2024-07-27 10:45:00,0,0,10111.560546875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/27/USA-BOSTON_20240727_144500_01.fit.gz,valid,190.0,3600.0
1291,1291,8080,7254,FITfiles/2024-10-02/UMICH_20241002_063000_59.fit,2024-10-02 06:30:00,0,0,34683.40625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/02/USA-BOSTON_20241002_103000_63.fit.gz,train,190.0,3600.0
1292,1292,768,8486,FITfiles/2024-04-14/Beelink1_20240414_183000_59.fit,2024-04-14 18:30:00,0,0,21957.603515625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/14/ALASKA-HAARP_20240414_223000_63.fit.gz,train,190.0,3600.0
1293,1293,2200,3202,FITfiles/2024-05-25/UMICH_20240525_091500_59.fit,2024-05-25 09:15:00,0,0,10782.26953125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/25/MEXICO-LANCE-B_20240525_131500_62.fit.gz,train,190.0,3600.0
1294,1294,6839,9025,FITfiles/2024-09-08/UMICH_20240908_131500_59.fit,2024-09-08 13:15:00,0,0,10128.392578125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/08/USA-BOSTON_20240908_171500_63.fit.gz,valid,190.0,3600.0
1295,1295,4614,5747,FITfiles/2024-07-06/Beelink1_20240706_134500_59.fit,2024-07-06 13:45:00,0,0,10038.943359375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/06/USA-BOSTON_20240706_174500_01.fit.gz,train,190.0,3600.0
1296,1296,1182,2301,FITfiles/2024-04-21/Beelink1_20240421_203000_59.fit,2024-04-21 20:30:00,0,0,22495.55859375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/22/ALASKA-HAARP_20240422_003000_63.fit.gz,train,190.0,3600.0
1297,1297,4901,5913,FITfiles/2024-07-17/Beelink1_20240717_121459_59.fit,2024-07-17 12:14:59,0,0,10044.4716796875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/17/MEXICO-LANCE-B_20240717_161459_62.fit.gz,train,190.0,3594.0
1298,1298,7418,1197,FITfiles/2024-09-20/UMICH_20240920_101500_59.fit,2024-09-20 10:15:00,0,0,11194.0556640625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/20/MEXICO-LANCE-A_20240920_141500_63.fit.gz,train,190.0,3600.0
1299,1299,464,5379,FITfiles/2024-04-06/Beelink1_20240406_201500_59.fit,2024-04-06 20:15:00,0,0,22328.48046875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/07/MEXART_20240407_001500_59.fit.gz,train,190.0,3590.0
1300,1300,6161,5085,FITfiles/2024-08-08/Beelink1_20240808_063000_59.fit,2024-08-08 06:30:00,0,0,10121.291015625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/08/USA-BOSTON_20240808_103000_01.fit.gz,valid,190.0,3600.0
1301,1301,4983,5049,FITfiles/2024-07-18/Beelink1_20240718_181500_59.fit,2024-07-18 18:15:00,0,0,10027.7109375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/18/USA-BOSTON_20240718_221500_63.fit.gz,valid,190.0,3592.0
1302,1302,8349,1158,FITfiles/2024-10-06/UMICH_20241006_154500_59.fit,2024-10-06 15:45:00,0,0,30877.35546875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/06/ALASKA-HAARP_20241006_194500_63.fit.gz,train,190.0,3600.0
1303,1303,4132,7834,FITfiles/2024-06-27/UMICH_20240627_143000_59.fit,2024-06-27 14:30:00,0,0,10330.7119140625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/27/MEXICO-LANCE-B_20240627_183000_62.fit.gz,test,190.0,3600.0
1304,1304,3777,2156,FITfiles/2024-06-21/UMICH_20240621_124500_59.fit,2024-06-21 12:45:00,0,0,10457.1376953125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/21/MEXART_20240621_164500_59.fit.gz,train,190.0,3600.0
1305,1305,4972,5079,FITfiles/2024-07-18/Beelink1_20240718_153000_59.fit,2024-07-18 15:30:00,0,0,9965.623046875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/18/MEXICO-LANCE-B_20240718_193000_62.fit.gz,test,190.0,3600.0
1306,1306,4006,4618,FITfiles/2024-06-25/UMICH_20240625_115959_59.fit,2024-06-25 11:59:59,0,0,11131.10546875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/25/MEXART_20240625_160000_59.fit.gz,train,190.0,3600.0
1307,1307,7332,320,FITfiles/2024-09-18/UMICH_20240918_174500_59.fit,2024-09-18 17:45:00,0,0,10413.453125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/18/GREENLAND_20240918_214500_63.fit.gz,test,190.0,3600.0
1308,1308,3569,6944,FITfiles/2024-06-17/UMICH_20240617_190000_59.fit,2024-06-17 19:00:00,0,0,10499.822265625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/17/MEXART_20240617_230000_59.fit.gz,train,190.0,3600.0
1309,1309,7848,5222,FITfiles/2024-09-28/UMICH_20240928_063000_59.fit,2024-09-28 06:30:00,0,0,34670.04296875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/28/USA-BOSTON_20240928_103000_63.fit.gz,test,190.0,3600.0
1310,1310,831,4277,FITfiles/2024-04-15/Beelink1_20240415_194500_59.fit,2024-04-15 19:45:00,0,0,22281.99609375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/15/ALASKA-HAARP_20240415_234500_63.fit.gz,train,190.0,3600.0
1311,1311,6069,4202,FITfiles/2024-08-06/Beelink1_20240806_123000_59.fit,2024-08-06 12:30:00,0,0,10123.990234375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/06/MEXART_20240806_163000_59.fit.gz,valid,190.0,3600.0
1312,1312,7032,1536,FITfiles/2024-09-13/UMICH_20240913_152824_01.fit,2024-09-13 15:28:24,0,0,10307.283203125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/13/MEXICO-LANCE-B_20240913_193000_62.fit.gz,valid,190.0,3600.0
1313,1313,4764,5031,FITfiles/2024-07-15/Beelink1_20240715_070000_59.fit,2024-07-15 07:00:00,0,0,10120.03515625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/15/USA-BOSTON_20240715_110000_63.fit.gz,train,190.0,3600.0
1314,1314,2750,1989,FITfiles/2024-06-03/UMICH_20240603_170000_59.fit,2024-06-03 17:00:00,0,0,10397.5595703125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/03/USA-BOSTON_20240603_210000_63.fit.gz,train,190.0,3600.0
1315,1315,8521,807,FITfiles/2024-10-23/Beelink1_20241023_094500_59.fit,2024-10-23 09:45:00,0,0,35724.546875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/23/MEXICO-LANCE-B_20241023_134500_62.fit.gz,train,190.0,3600.0
1316,1316,2072,4320,FITfiles/2024-05-22/UMICH_20240522_204500_59.fit,2024-05-22 20:45:00,0,0,10775.1474609375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/23/ALASKA-HAARP_20240523_004500_63.fit.gz,train,190.0,3590.0
1317,1317,3091,2115,FITfiles/2024-06-09/UMICH_20240609_153000_59.fit,2024-06-09 15:30:00,0,0,10501.37890625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/MEXICO-LANCE-B_20240609_193000_62.fit.gz,train,190.0,3600.0
1318,1318,4848,3506,FITfiles/2024-07-16/Beelink1_20240716_133000_59.fit,2024-07-16 13:30:00,0,0,10003.2490234375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/16/USA-BOSTON_20240716_173000_01.fit.gz,train,190.0,3600.0
1319,1319,1506,5620,FITfiles/2024-04-27/Beelink1_20240427_143000_59.fit,2024-04-27 14:30:00,0,0,21794.484375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/27/USA-BOSTON_20240427_183000_63.fit.gz,train,190.0,3600.0
1320,1320,8197,8258,FITfiles/2024-10-04/UMICH_20241004_064500_59.fit,2024-10-04 06:45:00,0,0,35374.64453125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/04/USA-BOSTON_20241004_104500_63.fit.gz,train,190.0,3600.0
1321,1321,8556,943,FITfiles/2024-10-23/Beelink1_20241023_183000_59.fit,2024-10-23 18:30:00,0,0,36933.7109375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/23/ALASKA-HAARP_20241023_223000_63.fit.gz,train,190.0,3600.0
1322,1322,8643,55,FITfiles/2024-10-25/Beelink1_20241025_111500_59.fit,2024-10-25 11:15:00,0,0,36823.265625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/25/ALASKA-HAARP_20241025_151500_63.fit.gz,test,190.0,3600.0
1323,1323,3271,8880,FITfiles/2024-06-12/UMICH_20240612_170000_59.fit,2024-06-12 17:00:00,0,0,10364.9208984375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/12/MEXICO-LANCE-A_20240612_210000_63.fit.gz,valid,190.0,3600.0
1324,1324,593,5566,FITfiles/2024-04-09/Beelink1_20240409_090000_59.fit,2024-04-09 09:00:00,0,0,23120.126953125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/09/MEXICO-LANCE-B_20240409_130000_62.fit.gz,train,190.0,3600.0
1325,1325,222,6038,FITfiles/2024-03-12/Beelink1_20240312_160000_59.fit,2024-03-12 16:00:00,0,0,11028.30859375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/03/12/MEXICO-LANCE-B_20240312_200000_62.fit.gz,train,190.0,3600.0
1326,1326,8735,1470,FITfiles/2024-10-26/Beelink1_20241026_194500_59.fit,2024-10-26 19:45:00,0,0,37424.3046875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/26/ALASKA-HAARP_20241026_234500_63.fit.gz,train,190.0,3600.0
1327,1327,8842,541,FITfiles/2024-10-28/Beelink1_20241028_173000_59.fit,2024-10-28 17:30:00,0,0,37157.0859375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/28/GREENLAND_20241028_213000_63.fit.gz,test,190.0,3600.0
1328,1328,861,7556,FITfiles/2024-04-16/Beelink1_20240416_124500_59.fit,2024-04-16 12:45:00,0,0,22225.130859375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/16/USA-BOSTON_20240416_164500_63.fit.gz,train,190.0,3600.0
1329,1329,5152,3948,FITfiles/2024-07-21/Beelink1_20240721_170000_59.fit,2024-07-21 17:00:00,0,0,9970.8359375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/21/USA-BOSTON_20240721_210000_63.fit.gz,train,190.0,3600.0
1330,1330,7103,9448,FITfiles/2024-09-14/UMICH_20240914_183000_59.fit,2024-09-14 18:30:00,0,0,10667.853515625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/14/GREENLAND_20240914_223000_63.fit.gz,train,190.0,3600.0
1331,1331,8558,981,FITfiles/2024-10-23/Beelink1_20241023_190000_59.fit,2024-10-23 19:00:00,0,0,37294.203125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/23/ALASKA-HAARP_20241023_230000_63.fit.gz,test,190.0,3600.0
1332,1332,3312,8004,FITfiles/2024-06-13/UMICH_20240613_124500_59.fit,2024-06-13 12:45:00,0,0,10413.21875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/13/MEXART_20240613_164500_59.fit.gz,test,190.0,3600.0
1333,1333,4126,7825,FITfiles/2024-06-27/UMICH_20240627_130000_59.fit,2024-06-27 13:00:00,0,0,10536.1435546875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/27/USA-BOSTON_20240627_170000_01.fit.gz,test,190.0,3600.0
1334,1334,5453,8665,FITfiles/2024-07-26/Beelink1_20240726_180000_59.fit,2024-07-26 18:00:00,0,0,9987.5087890625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/26/MEXART_20240726_220000_59.fit.gz,valid,190.0,3600.0
1335,1335,6822,9046,FITfiles/2024-09-08/UMICH_20240908_090000_59.fit,2024-09-08 09:00:00,0,0,10094.6416015625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/08/MEXICO-LANCE-B_20240908_130000_62.fit.gz,train,190.0,3600.0
1336,1336,1005,7487,FITfiles/2024-04-18/Beelink1_20240418_194500_59.fit,2024-04-18 19:45:00,0,0,22447.970703125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/18/ALASKA-HAARP_20240418_234500_63.fit.gz,train,190.0,3600.0
1337,1337,3276,8867,FITfiles/2024-06-12/UMICH_20240612_181500_59.fit,2024-06-12 18:15:00,0,0,10460.4423828125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/12/USA-BOSTON_20240612_221500_63.fit.gz,test,190.0,3593.0
1338,1338,732,8505,FITfiles/2024-04-14/Beelink1_20240414_093000_59.fit,2024-04-14 09:30:00,0,0,22328.361328125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/14/MEXICO-LANCE-B_20240414_133000_62.fit.gz,train,190.0,3600.0
1339,1339,4306,2498,FITfiles/2024-07-01/UMICH_20240701_094500_59.fit,2024-07-01 09:45:00,0,0,10838.7109375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/01/MEXICO-LANCE-B_20240701_134500_62.fit.gz,train,190.0,3600.0
1340,1340,5180,3570,FITfiles/2024-07-22/Beelink1_20240722_074500_59.fit,2024-07-22 07:45:00,0,0,10122.17578125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/22/USA-BOSTON_20240722_114500_01.fit.gz,train,190.0,3600.0
1341,1341,4954,5167,FITfiles/2024-07-18/Beelink1_20240718_105959_59.fit,2024-07-18 10:59:59,0,0,10075.2587890625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/18/MEXICO-LANCE-B_20240718_145959_62.fit.gz,test,190.0,3600.0
1342,1342,3496,5454,FITfiles/2024-06-16/UMICH_20240616_151500_59.fit,2024-06-16 15:15:00,0,0,10361.826171875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/16/MEXART_20240616_191500_59.fit.gz,train,190.0,3600.0
1343,1343,8005,8436,FITfiles/2024-09-30/UMICH_20240930_164500_59.fit,2024-09-30 16:45:00,0,0,33690.1640625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/30/GREENLAND_20240930_204500_63.fit.gz,train,190.0,3600.0
1344,1344,467,3074,FITfiles/2024-04-07/Beelink1_20240407_063000_59.fit,2024-04-07 06:30:00,0,0,22732.6171875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/07/USA-BOSTON_20240407_103000_63.fit.gz,train,190.0,3600.0
1345,1345,3681,8108,FITfiles/2024-06-19/UMICH_20240619_180000_59.fit,2024-06-19 18:00:00,0,0,10339.025390625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/19/USA-BOSTON_20240619_220000_63.fit.gz,train,190.0,3600.0
1346,1346,158,7450,FITfiles/2024-03-11/Beelink1_20240311_143000_59.fit,2024-03-11 14:30:00,0,0,11562.6337890625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/03/11/MEXICO-LANCE-B_20240311_183000_62.fit.gz,valid,190.0,3600.0
1347,1347,3924,4456,FITfiles/2024-06-23/UMICH_20240623_203000_59.fit,2024-06-23 20:30:00,0,0,10711.8154296875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/24/MEXART_20240624_003000_59.fit.gz,train,190.0,3600.0
1348,1348,3856,2177,FITfiles/2024-06-22/UMICH_20240622_180000_59.fit,2024-06-22 18:00:00,0,0,10555.966796875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/22/USA-BOSTON_20240622_220000_63.fit.gz,train,190.0,3600.0
1349,1349,6405,9302,FITfiles/2024-08-12/Beelink1_20240812_093000_59.fit,2024-08-12 09:30:00,0,0,10096.1162109375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/12/MEXICO-LANCE-B_20240812_133000_62.fit.gz,train,190.0,3600.0
1350,1350,186,6074,FITfiles/2024-03-12/Beelink1_20240312_070000_59.fit,2024-03-12 07:00:00,0,0,11719.828125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/03/12/GREENLAND_20240312_110000_63.fit.gz,test,190.0,3600.0
1351,1351,1013,5339,FITfiles/2024-04-19/Beelink1_20240419_071500_59.fit,2024-04-19 07:15:00,0,0,22539.19921875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/19/USA-BOSTON_20240419_111500_63.fit.gz,train,190.0,3600.0
1352,1352,2574,8566,FITfiles/2024-05-31/UMICH_20240531_153000_59.fit,2024-05-31 15:30:00,0,0,10410.12109375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/31/MEXICO-LANCE-B_20240531_193000_62.fit.gz,test,190.0,3600.0
1353,1353,402,4357,FITfiles/2024-04-05/Beelink1_20240405_184500_59.fit,2024-04-05 18:45:00,0,0,11567.41796875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/05/MEXART_20240405_224500_59.fit.gz,valid,190.0,3600.0
1354,1354,3061,8855,FITfiles/2024-06-09/UMICH_20240609_080000_59.fit,2024-06-09 08:00:00,0,0,11021.337890625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/MEXICO-LANCE-B_20240609_120000_62.fit.gz,train,190.0,3600.0
1355,1355,7882,5249,FITfiles/2024-09-28/UMICH_20240928_150000_59.fit,2024-09-28 15:00:00,0,0,34987.65234375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/28/MEXICO-LANCE-A_20240928_190000_63.fit.gz,train,190.0,3600.0
1356,1356,7291,386,FITfiles/2024-09-18/UMICH_20240918_073000_59.fit,2024-09-18 07:30:00,0,0,11013.1875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/18/USA-BOSTON_20240918_113000_63.fit.gz,train,190.0,3600.0
1357,1357,7877,5244,FITfiles/2024-09-28/UMICH_20240928_134500_59.fit,2024-09-28 13:45:00,0,0,35279.15234375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/28/USA-BOSTON_20240928_174500_63.fit.gz,train,190.0,3600.0
1358,1358,3143,1742,FITfiles/2024-06-10/UMICH_20240610_140000_59.fit,2024-06-10 14:00:00,0,0,10512.751953125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/10/USA-BOSTON_20240610_180000_63.fit.gz,train,190.0,3600.0
1359,1359,5200,3550,FITfiles/2024-07-22/Beelink1_20240722_124500_59.fit,2024-07-22 12:45:00,0,0,10006.6396484375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/22/USA-BOSTON_20240722_164500_01.fit.gz,train,190.0,3600.0
1360,1360,4598,5755,FITfiles/2024-07-06/Beelink1_20240706_094500_59.fit,2024-07-06 09:45:00,0,0,10138.1630859375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/06/MEXICO-LANCE-B_20240706_134500_62.fit.gz,test,190.0,3600.0
1361,1361,1295,3772,FITfiles/2024-04-23/Beelink1_20240423_194500_59.fit,2024-04-23 19:45:00,0,0,22445.396484375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/23/ALASKA-HAARP_20240423_234500_63.fit.gz,train,190.0,3600.0
1362,1362,7148,1635,FITfiles/2024-09-15/UMICH_20240915_151500_59.fit,2024-09-15 15:15:00,0,0,10264.5595703125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/15/MEXICO-LANCE-B_20240915_191500_62.fit.gz,valid,190.0,3600.0
1363,1363,59,2365,FITfiles/2024-03-09/Beelink1_20240309_190000_59.fit,2024-03-09 19:00:00,0,0,11646.8701171875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/03/10/ALASKA-HAARP_20240310_000000_63.fit.gz,train,190.0,3600.0
1364,1364,8802,443,FITfiles/2024-10-28/Beelink1_20241028_073000_59.fit,2024-10-28 07:30:00,0,0,36374.78515625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/28/USA-BOSTON_20241028_113000_63.fit.gz,train,190.0,3600.0
1365,1365,9443,1315,FITfiles/2024-11-08/Beelink1_20241108_081500_59.fit,2024-11-08 08:15:00,0,0,37262.625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/GREENLAND_20241108_131500_63.fit.gz,valid,190.0,3590.0
1366,1366,5399,6521,FITfiles/2024-07-25/Beelink1_20240725_190000_59.fit,2024-07-25 19:00:00,0,0,10029.5693359375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/25/MEXART_20240725_230000_59.fit.gz,train,190.0,3600.0
1367,1367,5388,6520,FITfiles/2024-07-25/Beelink1_20240725_161500_59.fit,2024-07-25 16:15:00,0,0,9936.478515625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/25/MEXICO-LANCE-A_20240725_201500_63.fit.gz,train,190.0,3593.0
1368,1368,5661,3888,FITfiles/2024-07-30/Beelink1_20240730_115959_59.fit,2024-07-30 11:59:59,0,0,10016.6474609375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/30/MEXICO-LANCE-B_20240730_155959_62.fit.gz,train,190.0,3600.0
1369,1369,7602,7349,FITfiles/2024-09-23/UMICH_20240923_173000_59.fit,2024-09-23 17:30:00,0,0,35248.34375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/23/GREENLAND_20240923_213000_63.fit.gz,train,190.0,3600.0
1370,1370,3644,8122,FITfiles/2024-06-19/UMICH_20240619_084500_59.fit,2024-06-19 08:45:00,0,0,10700.1416015625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/19/MEXICO-LANCE-A_20240619_124500_63.fit.gz,valid,190.0,3600.0
1371,1371,6739,9360,FITfiles/2024-09-06/UMICH_20240906_171500_59.fit,2024-09-06 17:15:00,0,0,10078.3701171875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/06/USA-BOSTON_20240906_211500_63.fit.gz,train,190.0,3600.0
1372,1372,7065,9472,FITfiles/2024-09-14/UMICH_20240914_090000_59.fit,2024-09-14 09:00:00,0,0,11117.345703125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/14/MEXICO-LANCE-B_20240914_130000_62.fit.gz,train,190.0,3600.0
1373,1373,2484,3687,FITfiles/2024-05-30/UMICH_20240530_073000_59.fit,2024-05-30 07:30:00,0,0,11019.6572265625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/30/USA-BOSTON_20240530_113000_63.fit.gz,valid,190.0,3600.0
1374,1374,1021,5327,FITfiles/2024-04-19/Beelink1_20240419_091500_59.fit,2024-04-19 09:15:00,0,0,22438.953125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/19/MEXICO-LANCE-B_20240419_131500_62.fit.gz,train,190.0,3600.0
1375,1375,6064,4218,FITfiles/2024-08-06/Beelink1_20240806_111459_59.fit,2024-08-06 11:14:59,0,0,10095.8125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/06/MEXICO-LANCE-B_20240806_151459_62.fit.gz,train,190.0,3600.0
1376,1376,7789,8829,FITfiles/2024-09-26/UMICH_20240926_204500_59.fit,2024-09-26 20:45:00,0,0,37028.84375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/27/ALASKA-COHOE_20240927_004500_62.fit.gz,valid,190.0,3590.0
1377,1377,6546,9218,FITfiles/2024-09-03/UMICH_20240903_123000_59.fit,2024-09-03 12:30:00,0,0,10155.9658203125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/03/USA-BOSTON_20240903_163000_63.fit.gz,train,190.0,3600.0
1378,1378,3988,4317,FITfiles/2024-06-25/UMICH_20240625_073000_59.fit,2024-06-25 07:30:00,0,0,10872.5869140625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/25/USA-BOSTON_20240625_113000_01.fit.gz,train,190.0,3600.0
1379,1379,3273,8877,FITfiles/2024-06-12/UMICH_20240612_173000_59.fit,2024-06-12 17:30:00,0,0,10340.0634765625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/12/USA-BOSTON_20240612_213000_63.fit.gz,train,190.0,3600.0
