,Unnamed: 0.1,Unnamed: 0,filename,datetime,burst,burst_type,link,split,spectrogram_f,spectrogram_t
9398,9398,840,FITfiles/2024-11-07/Beelink1_20241107_113000_59.fit,2024-11-07 11:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-ANCHORAGE_20241107_163000_01.fit.gz,train,190.0,3600.0
9399,9399,855,FITfiles/2024-11-07/Beelink1_20241107_114500_59.fit,2024-11-07 11:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-ANCHORAGE_20241107_164500_01.fit.gz,test,190.0,3600.0
9400,9400,839,FITfiles/2024-11-07/Beelink1_20241107_120000_59.fit,2024-11-07 12:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-ANCHORAGE_20241107_170000_01.fit.gz,valid,190.0,3600.0
9401,9401,851,FITfiles/2024-11-07/Beelink1_20241107_121500_59.fit,2024-11-07 12:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-COHOE_20241107_171500_62.fit.gz,train,190.0,3590.0
9402,9402,849,FITfiles/2024-11-07/Beelink1_20241107_123000_59.fit,2024-11-07 12:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-COHOE_20241107_173000_62.fit.gz,train,190.0,3600.0
9403,9403,857,FITfiles/2024-11-07/Beelink1_20241107_124500_59.fit,2024-11-07 12:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-HAARP_20241107_174500_63.fit.gz,valid,190.0,3600.0
9404,9404,852,FITfiles/2024-11-07/Beelink1_20241107_130000_59.fit,2024-11-07 13:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-HAARP_20241107_180000_63.fit.gz,train,190.0,3600.0
9405,9405,863,FITfiles/2024-11-07/Beelink1_20241107_131500_59.fit,2024-11-07 13:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-HAARP_20241107_181500_63.fit.gz,train,190.0,3600.0
9406,9406,895,FITfiles/2024-11-07/Beelink1_20241107_133000_59.fit,2024-11-07 13:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-HAARP_20241107_183000_63.fit.gz,train,190.0,3600.0
9407,9407,864,FITfiles/2024-11-07/Beelink1_20241107_134500_59.fit,2024-11-07 13:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-HAARP_20241107_184500_63.fit.gz,train,190.0,3600.0
9408,9408,861,FITfiles/2024-11-07/Beelink1_20241107_140000_59.fit,2024-11-07 14:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-HAARP_20241107_190000_63.fit.gz,train,190.0,3600.0
9409,9409,867,FITfiles/2024-11-07/Beelink1_20241107_141500_59.fit,2024-11-07 14:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-HAARP_20241107_191500_63.fit.gz,train,190.0,3589.0
9410,9410,874,FITfiles/2024-11-07/Beelink1_20241107_143000_59.fit,2024-11-07 14:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-HAARP_20241107_193000_63.fit.gz,test,190.0,3600.0
9411,9411,873,FITfiles/2024-11-07/Beelink1_20241107_144500_59.fit,2024-11-07 14:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-HAARP_20241107_194500_63.fit.gz,train,190.0,3600.0
9412,9412,883,FITfiles/2024-11-07/Beelink1_20241107_150000_59.fit,2024-11-07 15:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-HAARP_20241107_200000_63.fit.gz,train,190.0,3600.0
9413,9413,885,FITfiles/2024-11-07/Beelink1_20241107_151500_59.fit,2024-11-07 15:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-HAARP_20241107_201500_63.fit.gz,test,190.0,3600.0
9414,9414,900,FITfiles/2024-11-07/Beelink1_20241107_153000_59.fit,2024-11-07 15:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-HAARP_20241107_203000_63.fit.gz,valid,190.0,3600.0
9415,9415,888,FITfiles/2024-11-07/Beelink1_20241107_154500_59.fit,2024-11-07 15:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-HAARP_20241107_204500_63.fit.gz,test,190.0,3600.0
9416,9416,901,FITfiles/2024-11-07/Beelink1_20241107_160000_59.fit,2024-11-07 16:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-HAARP_20241107_210000_63.fit.gz,valid,190.0,3600.0
9417,9417,887,FITfiles/2024-11-07/Beelink1_20241107_161500_59.fit,2024-11-07 16:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-HAARP_20241107_211500_63.fit.gz,train,190.0,3589.0
9418,9418,881,FITfiles/2024-11-07/Beelink1_20241107_163000_59.fit,2024-11-07 16:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-HAARP_20241107_213000_62.fit.gz,test,190.0,3600.0
9419,9419,903,FITfiles/2024-11-07/Beelink1_20241107_164500_59.fit,2024-11-07 16:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-ANCHORAGE_20241107_214500_01.fit.gz,train,190.0,3600.0
9420,9420,905,FITfiles/2024-11-07/Beelink1_20241107_170000_59.fit,2024-11-07 17:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-ANCHORAGE_20241107_220000_01.fit.gz,train,190.0,3600.0
9421,9421,907,FITfiles/2024-11-07/Beelink1_20241107_171500_59.fit,2024-11-07 17:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-ANCHORAGE_20241107_221500_01.fit.gz,valid,190.0,3600.0
9422,9422,893,FITfiles/2024-11-07/Beelink1_20241107_173000_59.fit,2024-11-07 17:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-ANCHORAGE_20241107_223000_01.fit.gz,test,190.0,3600.0
9423,9423,920,FITfiles/2024-11-07/Beelink1_20241107_174500_59.fit,2024-11-07 17:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-ANCHORAGE_20241107_224500_01.fit.gz,train,190.0,3600.0
9424,9424,921,FITfiles/2024-11-07/Beelink1_20241107_180000_59.fit,2024-11-07 18:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-ANCHORAGE_20241107_230000_01.fit.gz,train,190.0,3600.0
9425,9425,912,FITfiles/2024-11-07/Beelink1_20241107_181500_59.fit,2024-11-07 18:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-ANCHORAGE_20241107_231500_01.fit.gz,train,190.0,3590.0
9426,9426,915,FITfiles/2024-11-07/Beelink1_20241107_183000_59.fit,2024-11-07 18:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-ANCHORAGE_20241107_233000_01.fit.gz,test,190.0,3600.0
9427,9427,906,FITfiles/2024-11-07/Beelink1_20241107_184500_59.fit,2024-11-07 18:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-ANCHORAGE_20241107_234500_01.fit.gz,valid,190.0,3600.0
9428,9428,916,FITfiles/2024-11-07/Beelink1_20241107_190000_59.fit,2024-11-07 19:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_000000_01.fit.gz,valid,190.0,3600.0
9429,9429,914,FITfiles/2024-11-07/Beelink1_20241107_191500_59.fit,2024-11-07 19:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_001500_01.fit.gz,train,190.0,3600.0
9430,9430,942,FITfiles/2024-11-07/Beelink1_20241107_193000_59.fit,2024-11-07 19:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_003000_01.fit.gz,train,190.0,3600.0
9431,9431,930,FITfiles/2024-11-07/Beelink1_20241107_194500_59.fit,2024-11-07 19:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_004500_01.fit.gz,train,190.0,3600.0
9432,9432,934,FITfiles/2024-11-07/Beelink1_20241107_200000_59.fit,2024-11-07 20:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_010000_01.fit.gz,train,190.0,3600.0
9433,9433,933,FITfiles/2024-11-07/Beelink1_20241107_201500_59.fit,2024-11-07 20:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_011500_01.fit.gz,train,190.0,3590.0
9434,9434,936,FITfiles/2024-11-07/Beelink1_20241107_203000_59.fit,2024-11-07 20:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_013000_01.fit.gz,train,190.0,3600.0
9435,9435,948,FITfiles/2024-11-07/Beelink1_20241107_204500_59.fit,2024-11-07 20:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_014500_01.fit.gz,train,190.0,3590.0
9436,9436,1312,FITfiles/2024-11-08/Beelink1_20241108_063000_59.fit,2024-11-08 06:30:00,0,0, ,test,190.0,3600.0
9437,9437,1308,FITfiles/2024-11-08/Beelink1_20241108_064500_59.fit,2024-11-08 06:45:00,0,0, ,train,190.0,3600.0
9438,9438,1297,FITfiles/2024-11-08/Beelink1_20241108_070000_59.fit,2024-11-08 07:00:00,0,0, ,train,190.0,3600.0
9439,9439,1294,FITfiles/2024-11-08/Beelink1_20241108_071500_59.fit,2024-11-08 07:15:00,0,0, ,train,190.0,3600.0
9440,9440,1318,FITfiles/2024-11-08/Beelink1_20241108_073000_59.fit,2024-11-08 07:30:00,0,0, ,test,190.0,3600.0
9441,9441,1293,FITfiles/2024-11-08/Beelink1_20241108_074500_59.fit,2024-11-08 07:45:00,0,0, ,train,190.0,3600.0
9442,9442,1302,FITfiles/2024-11-08/Beelink1_20241108_080000_59.fit,2024-11-08 08:00:00,0,0, ,train,190.0,3600.0
9443,9443,1315,FITfiles/2024-11-08/Beelink1_20241108_081500_59.fit,2024-11-08 08:15:00,0,0, ,train,190.0,3590.0
9444,9444,1310,FITfiles/2024-11-08/Beelink1_20241108_083000_59.fit,2024-11-08 08:30:00,0,0, ,train,190.0,3600.0
9445,9445,1321,FITfiles/2024-11-08/Beelink1_20241108_084500_59.fit,2024-11-08 08:45:00,0,0, ,train,190.0,3600.0
9446,9446,1334,FITfiles/2024-11-08/Beelink1_20241108_090000_59.fit,2024-11-08 09:00:00,0,0, ,train,190.0,3600.0
9447,9447,1323,FITfiles/2024-11-08/Beelink1_20241108_091500_59.fit,2024-11-08 09:15:00,0,0, ,train,190.0,3600.0
9448,9448,1362,FITfiles/2024-11-08/Beelink1_20241108_093000_59.fit,2024-11-08 09:30:00,0,0, ,test,190.0,3600.0
9449,9449,1331,FITfiles/2024-11-08/Beelink1_20241108_094500_59.fit,2024-11-08 09:45:00,0,0, ,valid,190.0,3600.0
9450,9450,1343,FITfiles/2024-11-08/Beelink1_20241108_100000_59.fit,2024-11-08 10:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-HAARP_20241108_150000_62.fit.gz,train,190.0,3600.0
9451,9451,1337,FITfiles/2024-11-08/Beelink1_20241108_101500_59.fit,2024-11-08 10:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-COHOE_20241108_151500_62.fit.gz,train,190.0,3600.0
9452,9452,1339,FITfiles/2024-11-08/Beelink1_20241108_103000_59.fit,2024-11-08 10:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-COHOE_20241108_153000_62.fit.gz,train,190.0,3600.0
9453,9453,1345,FITfiles/2024-11-08/Beelink1_20241108_104500_59.fit,2024-11-08 10:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-COHOE_20241108_154500_62.fit.gz,train,190.0,3600.0
9454,9454,1357,FITfiles/2024-11-08/Beelink1_20241108_110000_59.fit,2024-11-08 11:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_160000_01.fit.gz,train,190.0,3600.0
9455,9455,1351,FITfiles/2024-11-08/Beelink1_20241108_111500_59.fit,2024-11-08 11:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_161500_01.fit.gz,train,190.0,3600.0
9456,9456,1360,FITfiles/2024-11-08/Beelink1_20241108_113000_59.fit,2024-11-08 11:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_163000_01.fit.gz,test,190.0,3600.0
9457,9457,1355,FITfiles/2024-11-08/Beelink1_20241108_114500_59.fit,2024-11-08 11:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_164500_01.fit.gz,train,190.0,3600.0
9458,9458,1377,FITfiles/2024-11-08/Beelink1_20241108_120000_59.fit,2024-11-08 12:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_170000_01.fit.gz,train,190.0,3600.0
9459,9459,1369,FITfiles/2024-11-08/Beelink1_20241108_121500_59.fit,2024-11-08 12:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_171500_01.fit.gz,train,190.0,3590.0
9460,9460,1372,FITfiles/2024-11-08/Beelink1_20241108_123000_59.fit,2024-11-08 12:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_173000_01.fit.gz,valid,190.0,3600.0
9461,9461,1380,FITfiles/2024-11-08/Beelink1_20241108_124500_59.fit,2024-11-08 12:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_174500_01.fit.gz,train,190.0,3600.0
9462,9462,1387,FITfiles/2024-11-08/Beelink1_20241108_130000_59.fit,2024-11-08 13:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_180000_01.fit.gz,test,190.0,3600.0
9463,9463,1388,FITfiles/2024-11-08/Beelink1_20241108_131500_59.fit,2024-11-08 13:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_181500_01.fit.gz,train,190.0,3600.0
9464,9464,1393,FITfiles/2024-11-08/Beelink1_20241108_133000_59.fit,2024-11-08 13:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_183000_01.fit.gz,train,190.0,3600.0
9465,9465,1395,FITfiles/2024-11-08/Beelink1_20241108_134500_59.fit,2024-11-08 13:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_184500_01.fit.gz,test,190.0,3600.0
9466,9466,1396,FITfiles/2024-11-08/Beelink1_20241108_140000_59.fit,2024-11-08 14:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_190000_01.fit.gz,train,190.0,3600.0
9467,9467,1398,FITfiles/2024-11-08/Beelink1_20241108_141500_59.fit,2024-11-08 14:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_191500_01.fit.gz,train,190.0,3590.0
9468,9468,1400,FITfiles/2024-11-08/Beelink1_20241108_143000_59.fit,2024-11-08 14:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_193000_01.fit.gz,train,190.0,3600.0
9469,9469,1405,FITfiles/2024-11-08/Beelink1_20241108_144500_59.fit,2024-11-08 14:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_194500_01.fit.gz,train,190.0,3600.0
9470,9470,1409,FITfiles/2024-11-08/Beelink1_20241108_150000_59.fit,2024-11-08 15:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_200000_01.fit.gz,train,190.0,3600.0
9471,9471,1411,FITfiles/2024-11-08/Beelink1_20241108_151500_59.fit,2024-11-08 15:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_201500_01.fit.gz,train,190.0,3600.0
9472,9472,1414,FITfiles/2024-11-08/Beelink1_20241108_153000_59.fit,2024-11-08 15:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_203000_01.fit.gz,train,190.0,3600.0
9473,9473,1417,FITfiles/2024-11-08/Beelink1_20241108_154500_59.fit,2024-11-08 15:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_204500_01.fit.gz,valid,190.0,3600.0
9474,9474,1421,FITfiles/2024-11-08/Beelink1_20241108_160000_59.fit,2024-11-08 16:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_210000_01.fit.gz,train,190.0,3600.0
9475,9475,1427,FITfiles/2024-11-08/Beelink1_20241108_161500_59.fit,2024-11-08 16:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_211500_01.fit.gz,train,190.0,3590.0
9476,9476,1426,FITfiles/2024-11-08/Beelink1_20241108_163000_59.fit,2024-11-08 16:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_213000_01.fit.gz,train,190.0,3600.0
9477,9477,1428,FITfiles/2024-11-08/Beelink1_20241108_164500_59.fit,2024-11-08 16:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_214500_01.fit.gz,train,190.0,3600.0
9478,9478,1431,FITfiles/2024-11-08/Beelink1_20241108_170000_59.fit,2024-11-08 17:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_220000_01.fit.gz,test,190.0,3600.0
9479,9479,1432,FITfiles/2024-11-08/Beelink1_20241108_171500_59.fit,2024-11-08 17:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_221500_01.fit.gz,train,190.0,3600.0
9480,9480,1435,FITfiles/2024-11-08/Beelink1_20241108_173000_59.fit,2024-11-08 17:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_223000_01.fit.gz,train,190.0,3600.0
9481,9481,1436,FITfiles/2024-11-08/Beelink1_20241108_174500_59.fit,2024-11-08 17:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_224500_01.fit.gz,train,190.0,3600.0
9482,9482,1439,FITfiles/2024-11-08/Beelink1_20241108_180000_59.fit,2024-11-08 18:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_230000_01.fit.gz,train,190.0,3600.0
9483,9483,1441,FITfiles/2024-11-08/Beelink1_20241108_181500_59.fit,2024-11-08 18:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_231500_01.fit.gz,train,190.0,3590.0
9484,9484,1444,FITfiles/2024-11-08/Beelink1_20241108_183000_59.fit,2024-11-08 18:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_233000_01.fit.gz,test,190.0,3600.0
9485,9485,1445,FITfiles/2024-11-08/Beelink1_20241108_184500_59.fit,2024-11-08 18:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-ANCHORAGE_20241108_234500_01.fit.gz,train,190.0,3600.0
9486,9486,1447,FITfiles/2024-11-08/Beelink1_20241108_190000_59.fit,2024-11-08 19:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/09/ALASKA-ANCHORAGE_20241109_000000_01.fit.gz,train,190.0,3600.0
9487,9487,1449,FITfiles/2024-11-08/Beelink1_20241108_191500_59.fit,2024-11-08 19:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/09/ALASKA-ANCHORAGE_20241109_001500_01.fit.gz,test,190.0,3600.0
9488,9488,1451,FITfiles/2024-11-08/Beelink1_20241108_193000_59.fit,2024-11-08 19:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/09/ALASKA-ANCHORAGE_20241109_003000_01.fit.gz,train,190.0,3600.0
9489,9489,1453,FITfiles/2024-11-08/Beelink1_20241108_194500_59.fit,2024-11-08 19:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/09/ALASKA-ANCHORAGE_20241109_004500_01.fit.gz,test,190.0,3600.0
9490,9490,1455,FITfiles/2024-11-08/Beelink1_20241108_200000_59.fit,2024-11-08 20:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/09/ALASKA-ANCHORAGE_20241109_010000_01.fit.gz,test,190.0,3600.0
9491,9491,1457,FITfiles/2024-11-08/Beelink1_20241108_201500_59.fit,2024-11-08 20:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/09/ALASKA-ANCHORAGE_20241109_011500_01.fit.gz,train,190.0,3589.0
9492,9492,1458,FITfiles/2024-11-08/Beelink1_20241108_203000_59.fit,2024-11-08 20:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/09/ALASKA-ANCHORAGE_20241109_013000_01.fit.gz,valid,190.0,3600.0
9493,9493,1460,FITfiles/2024-11-08/Beelink1_20241108_204500_59.fit,2024-11-08 20:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/09/ALASKA-ANCHORAGE_20241109_014500_01.fit.gz,train,190.0,3589.0
9494,9494,255,FITfiles/2024-11-09/Beelink1_20241109_063000_59.fit,2024-11-09 06:30:00,0,0, ,valid,190.0,3600.0
9495,9495,248,FITfiles/2024-11-09/Beelink1_20241109_064500_59.fit,2024-11-09 06:45:00,0,0, ,valid,190.0,3600.0
9496,9496,250,FITfiles/2024-11-09/Beelink1_20241109_070000_59.fit,2024-11-09 07:00:00,0,0, ,train,190.0,3600.0
9497,9497,253,FITfiles/2024-11-09/Beelink1_20241109_071500_59.fit,2024-11-09 07:15:00,0,0, ,test,190.0,3600.0
9498,9498,246,FITfiles/2024-11-09/Beelink1_20241109_073000_59.fit,2024-11-09 07:30:00,0,0, ,test,190.0,3600.0
9499,9499,254,FITfiles/2024-11-09/Beelink1_20241109_074500_59.fit,2024-11-09 07:45:00,0,0, ,train,190.0,3600.0
9500,9500,256,FITfiles/2024-11-09/Beelink1_20241109_080000_59.fit,2024-11-09 08:00:00,0,0, ,train,190.0,3600.0
9501,9501,244,FITfiles/2024-11-09/Beelink1_20241109_081500_59.fit,2024-11-09 08:15:00,0,0, ,train,190.0,3590.0
9502,9502,259,FITfiles/2024-11-09/Beelink1_20241109_083000_59.fit,2024-11-09 08:30:00,0,0, ,valid,190.0,3600.0
9503,9503,252,FITfiles/2024-11-09/Beelink1_20241109_084500_59.fit,2024-11-09 08:45:00,0,0, ,train,190.0,3600.0
9504,9504,263,FITfiles/2024-11-09/Beelink1_20241109_090000_59.fit,2024-11-09 09:00:00,0,0, ,train,190.0,3600.0
9505,9505,260,FITfiles/2024-11-09/Beelink1_20241109_091500_59.fit,2024-11-09 09:15:00,0,0, ,train,190.0,3600.0
9506,9506,283,FITfiles/2024-11-09/Beelink1_20241109_093000_59.fit,2024-11-09 09:30:00,0,0, ,test,190.0,3600.0
9507,9507,269,FITfiles/2024-11-09/Beelink1_20241109_094500_59.fit,2024-11-09 09:45:00,0,0, ,train,190.0,3600.0
9508,9508,262,FITfiles/2024-11-09/Beelink1_20241109_100000_59.fit,2024-11-09 10:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/09/ALASKA-HAARP_20241109_150000_62.fit.gz,valid,190.0,3600.0
